Date,Currency_pair,Prediction_action,Day Open,Day Close,Day High,Day Low,Day Average,Momentum_3day,Momentum_4day,Momentum_5day,Momentum_8day,Momentum_9day,Momentum_10day,Roc_3day,Roc_4day,Roc_5day,Roc_8day,Roc_9day,Roc_10day,Fast_k_3day,Fast_d_3day,Fast_k_4day,Fast_d_4day,Fast_k_5day,Fast_d_5day,Fast_k_8day,Fast_d_8day,Fast_k_9day,Fast_d_9day,Fast_k_10day,Fast_d_10day,PROC_12day,PROC_13day,PROC_14day,PROC_15day,Weighted_Close_Price,WILLIAM_A_D,ADOSC_1day,ADOSC_2day,ADOSC_3day,ADOSC_4day,ADOSC_5day,EMA_12Day,EMA_26Day,MACD,CCI,BOLLINGER_BANDS_LOW,BOLLINGER_BANDS_HIGH,HEIKIN_ASHI_XCLOSE,HEIKIN_ASHI_XOPEN,HEIKIN_ASHI_XHIGH,HEIKIN_ASHI_XLOW,2DAY_HIGH,2DAY_LOW,1DAY_HIGH_LOW_AVG,2DAY_HIGH_LOW_AVG,High_slope_3day,High_slope_4day,High_slope_5day,High_slope_8day,High_slope_10day,High_slope_12day,High_slope_15day,High_slope_20day,High_slope_25day,High_slope_30day,Pips,Prediction_Pips,Volume
'2014-07-17', ' EUR_USD', 'hold', ' 1.3528099999999998', ' 1.351885', ' 1.354015', ' 1.3512849999999998', ' 1.3527360025989028', -0.01030999999999982, -0.008355000000000112, -0.008949999999999791, -0.009794999999999998, -0.00869500000000012, -0.006919999999999815, -0.007568666747418557, -0.006142298417926331, -0.006576844363938165, -0.007193320016450266, -0.006390656925722941, -0.0050927101386879035, -182.03517879075386, -83.71537035707176, -784.0807840808335, -343.7238615578406, -222.51986240906484, -396.21194176021737, -238.82340813030783, -178.01556477077324, -172.3256443415228, -197.35895878476336, -442.68185207778555, -284.61030151653875, -0.006620643032710226, -0.009836557863936038, -0.011794418210260092, -0.012620830944407855, 1.3522675, 0.0013400000000001189, -19407, -22185, -31495, 3413, -215, 0.20812769230769232, 0.10020962962962962, 0.1079180626780627, -217.52300497813948, 1.3552386, 1.3674604, 1.3524987499999999, 1.3549525, 1.3549525, 1.3512849999999998, 1.357145, 1.3512849999999998, 2.0296575, 1.3536337500000002, -0.0025100000000000122, -0.0013600000000000279, -0.0014108333333333611, -0.0008588888888888905, -0.0005340909090909159, -0.0009561538461538587, -0.0009868749999999982, -0.00041761904761905555, -0.00023326923076923028, -0.00010354838709677926, -9.249999999998426, 4.550000000000942, ' 34630.'
'2014-07-18', ' EUR_USD', 'hold', ' 1.35189', ' 1.3523450000000001', ' 1.353615', ' 1.3491', ' 1.351887964071007', -0.004754999999999843, -0.009849999999999692, -0.007894999999999985, -0.012004999999999821, -0.009334999999999871, -0.008234999999999992, -0.0035037948566795686, -0.007230976475467678, -0.005804122801858484, -0.008799061824311814, -0.006855502026907843, -0.006052565817518993, -58.112330379916514, -4.747167723296381, -171.3749391671039, -74.81428631725923, -738.5407385407733, -322.67600269593123, -170.9605425667762, -162.09992403854966, -223.0163911893047, -166.93297292554234, -158.49147394062888, -184.15613589890327, -0.005270281204257318, -0.006282630180873658, -0.00949963927738266, -0.01145816581628915, 1.3518512500000002, -0.0010699999999996823, 15425, -19407, -22185, -31495, 3413, 0.20798230769230772, 0.10013962962962962, 0.1078426780626781, -194.624368938052, 1.354086, 1.3675665, 1.3517375, 1.3523475, 1.353615, 1.3491, 1.354015, 1.3491, 2.028165, 1.35200375, -0.0023012500000000324, -0.002088000000000001, -0.001200000000000016, -0.0012483333333333452, -0.0006659090909090933, -0.0005784615384615363, -0.0010281250000000047, -0.0005476190476190508, -0.00041365384615384886, -0.0001390322580645173, 4.550000000000942, 2.6999999999999247, ' 35264.'
'2014-07-20', ' EUR_USD', 'sell', ' 1.3527900000000002', ' 1.3530600000000002', ' 1.35341', ' 1.3523450000000001', ' 1.3530182325092057', 0.0002300000000001745, -0.0040399999999998215, -0.009134999999999671, -0.007379999999999942, -0.0112899999999998, -0.00861999999999985, 0.00017001397071337456, -0.0029769361137718824, -0.006706088335370246, -0.005424715533209801, -0.00827500274856144, -0.00633041536924964, 19.188542264250586, 57.303391467391435, -47.32004045221716, 12.294811764777236, -154.80521888252161, -60.97890569016272, -95.20560185861525, -316.57119182673097, -155.46792052175053, -145.8086094154154, -198.44678877014286, -149.70677038350286, -0.004227979732190908, -0.004744356422534475, -0.005757240639432165, -0.008975950604805253, 1.35296875, -0.0022249999999996994, 651, 15425, -19407, -22185, -31495, 0.20805307692307695, 0.10017370370370371, 0.10787937321937324, -140.8135045120188, 1.35290255, 1.36793895, 1.35290125, 1.3521175, 1.35341, 1.3521175, 1.353615, 1.3491, 2.0295825, 1.3521174999999999, -0.000933750000000011, -0.0018820000000000282, -0.0017741666666666693, -0.001296111111111115, -0.000757727272727271, -0.0004984615384615416, -0.0009203125000000062, -0.0005114285714285701, -0.00038423076923076703, -3.338709677419739e-05, 2.6999999999999247, -8.249999999998536, ' 1901.'
'2014-07-21', ' EUR_USD', 'sell', ' 1.35303', ' 1.352205', ' 1.354915', ' 1.35131', ' 1.3524690993043897', 0.000320000000000098, -0.0006249999999998757, -0.004894999999999872, -0.008629999999999693, -0.008234999999999992, -0.01214499999999985, 0.00023670652459351052, -0.0004619944856337276, -0.0036069560091370363, -0.006341694621316835, -0.006053188674252441, -0.008901674790193022, 33.69839932603982, 29.77444487279419, 2.2749302684434833, 34.91419019527525, -60.22550603009579, -8.084058811870827, -212.7789108398554, -379.93300772092454, -109.09652158372178, -358.0920616081226, -173.99406296720136, -165.28983179692617, -0.006155463111320187, -0.0048572090918120835, -0.005373259483196074, -0.006385503657519563, 1.35265875, 0.000340000000000229, -12593, 651, 15425, -19407, -22185, 0.20816307692307695, 0.10022666666666667, 0.10793641025641028, -124.00391779609079, 1.35167355, 1.36790795, 1.352865, 1.3529250000000002, 1.354915, 1.35131, 1.354915, 1.35131, 2.03057, 1.352995, 0.00022500000000003073, -0.00044599999999999084, -0.0013175000000000086, -0.0008405555555555604, -0.0009031818181818207, -0.0004634615384615344, -0.0007206250000000025, -0.0004847619047618979, -0.00018961538461537996, -9.870967741934969e-05, -8.249999999998536, -55.10000000000126, ' 25014.'
'2014-07-22', ' EUR_USD', 'hold', ' 1.35221', ' 1.3466999999999998', ' 1.352965', ' 1.3459249999999998', ' 1.3483974109233754', -0.005645000000000344, -0.005185000000000217, -0.006130000000000191, -0.01354000000000033, -0.014135000000000009, -0.013740000000000308, -0.004174230688175239, -0.0038353854063032117, -0.004531241915096643, -0.009954125742516268, -0.0103870050373484, -0.010099673635000667, -53.15496888219873, -237.0088508002328, -167.94256620636085, -250.36490615057346, -106.62499258175296, -109.24084255677086, -1297.396297396391, -580.9698359034377, -380.35371830387004, -659.9815448655644, -198.53454858572331, -625.4281880953281, -0.011001116268139516, -0.010201531699716543, -0.008908563038846658, -0.009422512522894432, 1.3480724999999998, 0.0016700000000000603, -30968, -12593, 651, 15425, -19407, 0.2080315384615385, 0.10016333333333334, 0.10786820512820515, -164.80573710966766, 1.34964135, 1.36817415, 1.34945, 1.3526175, 1.352965, 1.3459249999999998, 1.354915, 1.3459249999999998, 2.0259275, 1.3512787499999999, -0.00016250000000000986, -0.0002099999999999991, -0.0006966666666666788, -0.0008722222222222372, -0.0011009090909090968, -0.0006753846153846161, -0.0005106250000000007, -0.0005638095238095273, -0.0003228846153846127, -0.00018564516129032112, -55.10000000000126, -5.299999999999194, ' 39713.'
'2014-07-23', ' EUR_USD', 'hold', ' 1.34667', ' 1.3461400000000001', ' 1.3474300000000001', ' 1.34547', ' 1.3464887477459424', -0.006920000000000037, -0.006205000000000016, -0.005744999999999889, -0.01605499999999971, -0.014100000000000001, -0.01469499999999968, -0.005114333436802534, -0.0045883262037424, -0.004249621824341485, -0.011786124600369045, -0.010365817796859378, -0.010798517086935362, -582.5744061591178, -240.97614070498275, -65.55779495470357, -263.84671698754687, -188.45463536132394, -278.8622788250484, -315.1723019165168, -194.8821699412193, -1352.8363528364164, -606.5933162570444, -397.40038354997137, -688.4696794343016, -0.013347015062117374, -0.011412372951060372, -0.010613120874920995, -0.009320689870878975, 1.346295, 0.0014450000000001406, -11050, -30968, -12593, 651, 15425, 0.20718461538461536, 0.09975555555555553, 0.10742905982905983, -163.7931486750447, 1.3477991, 1.3677139, 1.3464275, 1.3494549999999998, 1.3494549999999998, 1.34547, 1.352965, 1.34547, 2.020165, 1.3479475, -0.0014949999999999686, -0.001236999999999977, -0.0010974999999999735, -0.00184722222222221, -0.001368181818181819, -0.0013399999999999994, -0.0007787499999999947, -0.0010654761904761816, -0.0005905769230769234, -0.0004080645161290267, -5.299999999999194, 3.9999999999995595, ' 34937.'
'2014-07-24', ' EUR_USD', 'sell', ' 1.34613', ' 1.34653', ' 1.348515', ' 1.343815', ' 1.3468882152313169', -0.005675000000000097, -0.006530000000000147, -0.005815000000000126, -0.010569999999999968, -0.015664999999999818, -0.013710000000000111, -0.004196848850581159, -0.004826097881838312, -0.004299938255400896, -0.007788667010537152, -0.011499821978497807, -0.010079103687584625, -132.5899420265707, -23.30581352276262, -545.9581259976364, -223.31814669759441, -56.92011251134935, -245.15606017851883, -145.8845904212749, -143.34732258084503, -306.13427267038384, -187.33559869007811, -1314.2263142263869, -588.7483924393485, -0.010224633206903713, -0.013061164657162713, -0.011125962046883259, -0.010326478413617808, 1.3463475, -0.001314999999999733, 5455, -11050, -30968, -12593, 651, 0.20709846153846156, 0.09971407407407408, 0.10738438746438748, -140.61128743839026, 1.3463298, 1.3670342, 1.3462475, 1.346405, 1.348515, 1.343815, 1.348515, 1.343815, 2.0204225, 1.3463075, -0.0016000000000000458, -0.0009790000000000187, -0.0008500000000000174, -0.0015894444444444706, -0.0011181818181818363, -0.0012738461538461638, -0.0007765625000000081, -0.0010261904761904848, -0.000638461538461545, -0.0005114516129032314, 3.9999999999995595, -34.85000000000183, ' 35125.'
'2014-07-25', ' EUR_USD', 'hold', ' 1.346535', ' 1.3430499999999999', ' 1.347565', ' 1.342135', ' 1.3443555167392285', -0.003649999999999931, -0.009155000000000246, -0.010010000000000296, -0.009780000000000122, -0.014050000000000118, -0.019144999999999968, -0.0027103289522536064, -0.0067704231237129325, -0.007398045910750666, -0.007229289711198098, -0.010352958514479491, -0.014054522296734293, -40.83748810386069, -60.19227538776184, -229.11985797897347, -131.1401449002516, -872.6880105155756, -380.88178553280324, -178.82930110185956, -204.82047371842904, -198.41209944000815, -226.2929010682534, -386.78130286667346, -254.67423446951372, -0.013069181789122078, -0.012782629149393017, -0.01561182980906666, -0.013681628576464475, 1.3439499999999998, -0.0010700000000001264, -22080, 5455, -11050, -30968, -12593, 0.20715846153846154, 0.09974296296296296, 0.10741549857549858, -144.69695081940156, 1.3444939999999996, 1.3666435, 1.34482125, 1.34633, 1.347565, 1.342135, 1.348515, 1.342135, 2.0186325, 1.3455075, -0.0013500000000000179, -0.001470000000000038, -0.0009741666666666834, -0.0010644444444444605, -0.0014990909090909195, -0.0011473076923077103, -0.0008862500000000051, -0.000979523809523819, -0.0006378846153846182, -0.0005108064516129047, -34.85000000000183, -2.2999999999995246, ' 33305.'
'2014-07-27', ' EUR_USD', 'buy', ' 1.34312', ' 1.3428900000000001', ' 1.343475', ' 1.3426749999999998', ' 1.3430245093457944', -0.003249999999999975, -0.003809999999999647, -0.009314999999999962, -0.008994999999999864, -0.009939999999999838, -0.014209999999999834, -0.002414310547194181, -0.0028291378926261585, -0.00688874837764981, -0.006653672464743572, -0.007347560299520145, -0.01047085697443065, -131.62593745214852, -45.800796704829395, -43.11018309398459, -64.8055176257857, -233.55801503424829, -136.09804519346048, -307.4978938500178, -444.2488166680794, -181.9944214753381, -209.01026576934365, -200.8271573259225, -230.10649088375945, -0.012755102040816308, -0.013186756660432498, -0.012900238158242887, -0.015729101770073525, 1.3429825, 0.0016699999999998383, -593, -22080, 5455, -11050, -30968, 0.2066230769230769, 0.09948518518518516, 0.10713789173789175, -139.73115435110444, 1.3428585, 1.3664784999999997, 1.34304, 1.3447925, 1.3447925, 1.3426749999999998, 1.347565, 1.342135, 2.0148124999999997, 1.3439624999999997, -0.0009887500000000382, -0.0018979999999999997, -0.001906666666666686, -0.0011711111111111104, -0.0017586363636363789, -0.0013338461538461642, -0.001335937500000009, -0.0010938095238095312, -0.0008315384615384605, -0.0005280645161290322, -2.2999999999995246, 8.500000000002395, ' 1284.'
'2014-07-28', ' EUR_USD', 'sell', ' 1.342895', ' 1.3437450000000002', ' 1.344385', ' 1.3427', ' 1.3436551124514893', -0.0027849999999998154, -0.002394999999999925, -0.002954999999999597, -0.008599999999999941, -0.008139999999999814, -0.009084999999999788, -0.002068279206553003, -0.0017791611570861312, -0.0021942526175091686, -0.006359323989070792, -0.0060212222193454425, -0.006715551843173043, -1.4893300142506232, 53.96449979141061, -88.0057139941632, -19.948499319845038, -30.965469240487746, -40.15350441630053, -118.60202431839208, -378.6265196994271, -276.1803596937593, -400.7394351739869, -165.080809479531, -186.62106449722748, -0.013544316342373621, -0.012126536493559905, -0.012558465941866286, -0.012271765017200247, 1.34364375, 0.0001150000000003093, 5140, -593, -22080, 5455, -11050, 0.20659846153846156, 0.09947333333333334, 0.10712512820512822, -118.19383307515879, 1.3416197, 1.3661408, 1.3434312499999999, 1.3430050000000002, 1.344385, 1.3427, 1.344385, 1.3426749999999998, 2.015735, 1.3433087499999998, -0.0010324999999999918, -0.0006090000000000372, -0.0014300000000000053, -0.0010255555555555634, -0.0011600000000000095, -0.001513076923076929, -0.001293125000000006, -0.0007976190476190496, -0.0007853846153846194, -0.0005475806451612891, 8.500000000002395, -27.55000000000063, ' 21387.'
'2014-07-29', ' EUR_USD', 'sell', ' 1.3437299999999999', ' 1.3409749999999998', ' 1.344465', ' 1.340425', ' 1.3421178702472745', -0.002075000000000049, -0.005555000000000199, -0.005165000000000308, -0.012085000000000345, -0.011370000000000324, -0.010910000000000197, -0.0015449908789695464, -0.004125418668726429, -0.003836896608079626, -0.008931606876265904, -0.008407617878574124, -0.008070213072857674, -21.362405848885093, -112.06788622268498, -60.42424629263675, -98.08669765379607, -229.32503443700406, -103.7038955261753, -1067.5053985542854, -474.8313690336802, -179.95171756993366, -511.3781078046304, -377.6418446210609, -541.69965358176, -0.011881954166973817, -0.01557779906694711, -0.014162941833794263, -0.014593980901431835, 1.34171, -8.999999999992347e-05, -21895, 5140, -593, -22080, 5455, 0.20673000000000005, 0.09953666666666668, 0.10719333333333338, -121.72424550548635, 1.3402725000000002, 1.3657050000000002, 1.3423987499999999, 1.34332, 1.344465, 1.340425, 1.344465, 1.340425, 2.0146775, 1.34299375, -0.0007749999999999702, -0.0008099999999999774, -0.0004941666666666844, -0.0009938888888888868, -0.0008681818181818134, -0.0014119230769230862, -0.0011259375000000071, -0.0007345238095238106, -0.0009746153846153815, -0.0005909677419354875, -27.55000000000063, -15.199999999999658, ' 30088.'
'2014-07-30', ' EUR_USD', 'hold', ' 1.340995', ' 1.339475', ' 1.341545', ' 1.33671', ' 1.3388526832921697', -0.003415000000000168, -0.003574999999999884, -0.0070550000000000335, -0.01273000000000013, -0.01358500000000018, -0.012870000000000159, -0.002543022883482763, -0.0026618517553329245, -0.005239393106726203, -0.009414253016369655, -0.010040205164590024, -0.009516802295272403, -399.95000624913564, -204.9491921307472, -48.98620651553733, -213.43983781966767, -92.33846088381264, -180.42489121616188, -328.28492968294296, -241.9182295768303, -1208.3372453292377, -542.7467306005702, -213.17357312130173, -583.2652493778274, -0.009871898169023459, -0.01298725222901776, -0.01667896299722129, -0.015265688407928118, 1.33930125, 0.003314999999999735, 6285, -21895, 5140, -593, -22080, 0.20630384615384614, 0.09933148148148147, 0.10697236467236468, -133.02020987988016, 1.3387312000000002, 1.3651358, 1.33968125, 1.3423524999999998, 1.3423524999999998, 1.33671, 1.344465, 1.33671, 2.0099, 1.3407862499999998, -0.0004824999999999968, -0.0012039999999999829, -0.0011616666666666535, -0.0014855555555555672, -0.0010972727272727295, -0.0012000000000000044, -0.0012043750000000075, -0.000923571428571431, -0.0010969230769230808, -0.0007603225806451642, -15.199999999999658, -5.700000000001815, ' 43728.'
'2014-07-31', ' EUR_USD', 'buy', ' 1.33948', ' 1.3389099999999998', ' 1.34008', ' 1.33716', ' 1.3388096295652723', -0.004835000000000367, -0.003980000000000317, -0.0041400000000000325, -0.007789999999999964, -0.013295000000000279, -0.014150000000000329, -0.0035981529233599873, -0.0029637572697691667, -0.0030825360187632872, -0.005784510284398875, -0.009832089069335106, -0.010457777186525598, -224.91246810280248, -72.30364326204867, -470.5661792275201, -244.3259063784931, -59.391171433313566, -251.62327292121202, -99.64347097342134, -179.5599182968418, -343.95717178441413, -259.42581498725986, -1261.3839076144893, -568.3281834574416, -0.009597709864374693, -0.010289541184036542, -0.013403581165721134, -0.017093734744291385, 1.3387649999999998, 0.004964999999999664, 6286, 6285, -21895, 5140, -593, 0.20607307692307694, 0.09922037037037036, 0.10685270655270658, -121.41863353327204, 1.337047, 1.3645430000000003, 1.3389075, 1.3402349999999998, 1.3402349999999998, 1.33716, 1.341545, 1.33671, 2.00866, 1.3388737499999999, -0.0010762500000000008, -0.0006790000000000074, -0.001247499999999994, -0.0014316666666666705, -0.0012118181818181876, -0.0010719230769230793, -0.001498437500000005, -0.0010316666666666688, -0.0010790384615384679, -0.0007764516129032269, -5.700000000001815, 42.05000000000236, ' 31652.'
'2014-08-01', ' EUR_USD', 'hold', ' 1.3388849999999999', ' 1.3430900000000001', ' 1.34448', ' 1.33785', ' 1.3413305094477257', 0.002115000000000311, -0.0006550000000000722, 0.00019999999999997797, -0.003049999999999997, -0.003609999999999669, -0.009114999999999984, 0.0015772106116820309, -0.000487443674209074, 0.00014893252611902536, -0.0022657375904437853, -0.002680626717160221, -0.006740841810228467, 65.9637137694639, 133.66357342405186, 23.14402706071611, 73.68650339448469, 51.86851643547142, 46.99208575521715, -121.42237640934665, -39.75347567910308, -40.26931435632499, -59.038964828246264, -228.01031871514553, -129.90066982693907, -0.006843667851029148, -0.006505730886872689, -0.0071997220641173395, -0.010323483899491457, 1.3421275000000001, 0.0008099999999999774, 24677, 6286, 6285, -21895, 5140, 0.20598615384615382, 0.0991785185185185, 0.10680763532763532, -82.35088333041654, 1.336569, 1.362895, 1.34107625, 1.339195, 1.34448, 1.33785, 1.34448, 1.33716, 2.0134049999999997, 1.3398925, 3.749999999969056e-06, 1.8999999999991246e-05, 0.0001674999999999871, -0.00032777777777780333, -0.0009486363636363813, -0.0007026923076923166, -0.0011462500000000153, -0.0009700000000000106, -0.0008448076923077013, -0.0006650000000000016, 42.05000000000236, -2.2999999999995246, ' 42497.'
'2014-08-03', ' EUR_USD', 'sell', ' 1.34303', ' 1.3428', ' 1.3434300000000001', ' 1.34235', ' 1.3427339896616541', 0.0033250000000000224, 0.0018250000000001876, -0.0009450000000001957, -0.003730000000000011, -0.0033400000000001207, -0.0038999999999997925, 0.0024823158326956626, 0.0013609500549974368, -0.0007032584307291901, -0.002770083102493083, -0.0024811683777319748, -0.0028959679215859457, 125.95396165539546, 131.25251315400786, 58.78567362193981, 125.96123522862791, 5.934365913001765, 63.558000396779015, -21.595285206697813, 2.091437847103689, -136.21753992141728, -48.52209116641094, -44.388574025933615, -67.4004663846829, -0.007582812292137937, -0.00705811017159093, -0.0067202461747855845, -0.007414087505451522, 1.342845, 0.0035600000000002296, -177, 24677, 6286, 6285, -21895, 0.2066292307692308, 0.09948814814814815, 0.10714108262108264, -65.51817599744045, 1.336241, 1.3614590000000002, 1.3429025, 1.3409875, 1.3434300000000001, 1.3409875, 1.34448, 1.33785, 2.014605, 1.3420275, 0.00047125000000003414, -0.00020699999999997942, -0.00015916666666663618, -0.000564999999999976, -0.0008668181818181682, -0.0007676923076922983, -0.0008571874999999951, -0.0010307142857142817, -0.0006809615384615331, -0.0006895161290322555, -2.2999999999995246, -6.650000000001377, ' 1064.'
'2014-08-04', ' EUR_USD', 'sell', ' 1.3428200000000001', ' 1.342155', ' 1.3431350000000002', ' 1.340945', ' 1.3421018278424441', 0.0032450000000001644, 0.0026800000000000157, 0.001180000000000181, -0.0008949999999998681, -0.004375000000000018, -0.003985000000000127, 0.0024236132376337207, 0.0020007838892103368, 0.0008799567478887981, -0.0006663936562301241, -0.003249092110833043, -0.002960316163252059, 171.0557857607625, 72.64434973477002, 112.6140100514986, 116.20031438514644, 42.82072225934978, 108.83017269053694, 0.36831734222039425, -32.32195096637093, -35.318397480905105, -33.31398538471788, -169.12402428445722, -68.02470147438065, -0.00743230501292342, -0.008059509556117367, -0.007535059470771248, -0.007197357763419238, 1.3420975, 0.006159999999999943, 2020, -177, 24677, 6286, 6285, 0.2065846153846154, 0.09946666666666666, 0.10711794871794873, -68.01218944380587, 1.3362096, 1.3596224000000001, 1.3422637499999999, 1.342915, 1.3431350000000002, 1.340945, 1.3434300000000001, 1.340945, 2.0136075, 1.342465, 0.000763750000000063, 0.00031800000000004047, -0.00022166666666663856, -0.0004922222222221903, -0.0003904545454545398, -0.0009061538461538385, -0.0006799999999999862, -0.0009211904761904736, -0.0006444230769230713, -0.0008603225806451532, -6.650000000001377, -50.14999999999992, ' 19244.'
'2014-08-05', ' EUR_USD', 'buy', ' 1.34216', ' 1.337145', ' 1.3424900000000002', ' 1.33583', ' 1.3384533610346028', -0.005945000000000089, -0.0017649999999997945, -0.0023299999999999432, -0.005745000000000111, -0.005904999999999827, -0.009384999999999977, -0.004426360109895903, -0.0013182364759392303, -0.0017394874857686357, -0.004278086812769557, -0.004396708983284188, -0.006969766733752666, -10.633323780937916, -222.01373562131195, -0.5136810383163608, -164.34894296984058, 8.996711546813305, -0.7167644241469903, -691.1636045492922, -367.3345800904315, -91.8951768844075, -370.90426930032754, -141.91187421544345, -308.32355188304774, -0.007095121407885765, -0.011137364526828456, -0.011762227839120306, -0.011239735422543877, 1.3381525, 0.0025249999999998884, -19113, 2020, -177, 24677, 6286, 0.20648538461538463, 0.09941888888888888, 0.10706649572649575, -101.65973059673625, 1.3359029999999998, 1.3576194999999995, 1.3394062500000001, 1.3424875, 1.3424900000000002, 1.33583, 1.3431350000000002, 1.33583, 2.0104050000000004, 1.3406000000000002, -0.0004974999999999286, 0.00048200000000004907, 0.00015750000000003261, -0.00010944444444442129, -0.0005477272727272477, -0.0008057692307692146, -0.0006953124999999893, -0.0008726190476190441, -0.0007096153846153791, -0.000889516129032255, -50.14999999999992, 8.499999999997954, ' 31587.'
'2014-08-06', ' EUR_USD', 'sell', ' 1.3371300000000002', ' 1.33798', ' 1.3388200000000001', ' 1.3333149999999998', ' 1.3361033332507433', -0.0048200000000000465, -0.00511000000000017, -0.0009299999999998754, -0.005765000000000242, -0.004910000000000192, -0.005069999999999908, -0.003589514447423329, -0.003804659404805463, -0.0006945948570104604, -0.004290248521855145, -0.003656293516222618, -0.0037749897621085654, -404.59216739183483, -169.23077195036277, 1.9607547397469898, -179.3377862273153, 28.081230094860913, -124.85006085240899, -280.1020710937176, -104.7847045995004, -586.8016497936643, -309.1406749632527, -76.51792784663755, -314.47388291133984, -0.006061776635416945, -0.006475087250315468, -0.010519854607844338, -0.011145108125286537, 1.33702375, -0.003195000000000281, 28042, -19113, 2020, -177, 24677, 0.2057146153846154, 0.09904777777777778, 0.10666683760683764, -118.43999731526696, 1.3357824000000003, 1.3553186000000004, 1.33681125, 1.3396525000000001, 1.3396525000000001, 1.3333149999999998, 1.3424900000000002, 1.3333149999999998, 2.0054775, 1.33761375, -0.0011525000000000007, -0.0011319999999999553, -0.00020999999999996946, -0.0006183333333333133, -0.0007949999999999801, -0.0006623076923076928, -0.0009118749999999926, -0.0012016666666666617, -0.0008817307692307639, -0.000945645161290322, 8.499999999997954, -22.500000000000853, ' 40360.'
'2014-08-07', ' EUR_USD', 'buy', ' 1.3379699999999999', ' 1.3357199999999998', ' 1.33941', ' 1.33372', ' 1.3368991513672988', -0.006435000000000191, -0.007080000000000197, -0.007370000000000321, -0.00525500000000001, -0.008025000000000393, -0.007170000000000343, -0.004794528202778509, -0.00527256478999121, -0.005487346343134355, -0.00391879043233469, -0.005972115245080273, -0.005339231061367902, -238.5735811150145, -65.51281492808029, -613.8320525876268, -284.685753518365, -32.12621227432791, -294.84394865898975, -116.45751342788867, -62.082055887164564, -414.2187407275812, -183.71717623676454, -869.2663417071467, -466.64753195420553, -0.00802804244985274, -0.007740651046696715, -0.008153263533080858, -0.012191198819705817, 1.3361424999999998, -0.0021050000000002456, -13087, 28042, -19113, 2020, -177, 0.20584307692307693, 0.09910962962962962, 0.10673344729344732, -118.38296475993033, 1.3353129, 1.3536501000000003, 1.3367049999999998, 1.337555, 1.33941, 1.33372, 1.33941, 1.3333149999999998, 2.0062699999999998, 1.33631625, -0.0009312500000000501, -0.0008040000000000269, -0.0008449999999999847, -0.0005616666666666702, -0.0003695454545454532, -0.0007003846153846091, -0.0009690625000000064, -0.001114761904761912, -0.0009784615384615435, -0.000872096774193553, -22.500000000000853, 54.9500000000025, ' 44065.'
'2014-08-08', ' EUR_USD', 'hold', ' 1.3357299999999999', ' 1.3412250000000001', ' 1.34329', ' 1.334345', ' 1.3391632842005494', 0.0040800000000000836, -0.0009299999999998754, -0.001574999999999882, 0.0017500000000001403, 0.00025000000000030553, -0.0025200000000000777, 0.003051277161414868, -0.0006929154978373403, -0.001172922252010636, 0.0013064820172083394, 0.00018643151438341922, -0.0018753558152775098, 81.00478971787133, 118.86182838676125, 12.784804346835331, 79.15818025016814, -104.15702249788174, -3.455809477725026, 93.379661227278, 94.49714406725637, 19.801490062130277, 84.12957089143262, -87.53189721677933, 8.549751357542988, -0.0013588473995754021, -0.003939756262392886, -0.003651180412141384, -0.004065493428380244, 1.3400212500000002, 0.00034000000000000696, 22148, -13087, 28042, -19113, 2020, 0.2054953846153846, 0.0989422222222222, 0.10655316239316241, -67.00107029645557, 1.3355899999999998, 1.3522124999999998, 1.3386475, 1.3368449999999998, 1.34329, 1.334345, 1.34329, 1.33372, 2.0104625, 1.3376912499999998, 0.00019999999999997797, 3.099999999998104e-05, -2.3333333333338164e-05, 0.00019388888888890085, -9.954545454544055e-05, -0.000328846153846139, -0.0006046874999999924, -0.0006597619047619024, -0.0008378846153846132, -0.000575645161290319, 54.9500000000025, -5.100000000002325, ' 41147.'
'2014-08-10', ' EUR_USD', 'sell', ' 1.3409550000000001', ' 1.3404449999999999', ' 1.3413599999999999', ' 1.34019', ' 1.340614457142857', 0.0024649999999999395, 0.0032999999999998586, -0.0017100000000001003, 0.001535000000000064, 0.0009699999999999154, -0.0005299999999999194, 0.001842329481756035, 0.002467944762908928, -0.001274070431507613, 0.0011464549521626281, 0.000724164318109644, -0.0003952348104923056, 129.5162667344766, 105.29925200395996, 69.29325385504328, 105.66575005163456, -22.830007762208844, 58.659837609103676, 112.4961473922107, -8.245576517707272, 77.24762672953779, 76.2944850909538, 0.4950372515509211, 63.41293712443314, -0.0018207001318054734, -0.00193961505528459, -0.004519022970152999, -0.004230614943468158, 1.3406099999999999, 0.004035000000000011, -394, 22148, -13087, 28042, -19113, 0.2063423076923077, 0.09935000000000001, 0.1069923076923077, -46.303599851857506, 1.3358451999999998, 1.3508133000000002, 1.3407375, 1.3384775, 1.3413599999999999, 1.3384775, 1.34329, 1.334345, 2.0114549999999998, 1.3397962499999998, 0.0006349999999999412, -0.0002260000000000595, -0.000295833333333384, 0.00014222222222221644, -0.00028227272727273956, -0.00016269230769231453, -0.0003793750000000151, -0.0006026190476190516, -0.0008123076923077019, -0.0005977419354838761, -5.100000000002325, -21.799999999998487, ' 700.'
